Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,level,cell_type,comparison,gene_set_library
prerank,Golgi Associated Vesicle Biogenesis R-HSA-432722,-0.3503329005231914,-1.1894746163515355,0.1932059447983015,0.2344420125087593,1.0,19/52,18.33%,AP1S1;FTL;BLOC1S4;SNAPIN;NAPSA;AP1B1;OCRL;YIPF6;HSPA8;TBC1D8B;AP1S2;FTH1;AP1M1;HIP1R;CLTC;TGOLN2;AP1S3;TFRC;SNX5,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,-0.3250625340092652,-1.340675210461309,0.001,0.2346468111197063,1.0,32/107,16.28%,RXFP2;GNG7;GNB2;DRD1;GNAI3;GNB3;PTGIR;ADCY8;GPHB5;GNAI1;SCT;PRKAR1B;GNG2;VIPR1;MC4R;CYSLTR2;PTGDR;PRKCA;NLRP3;RXFP1;PRKAR2A;GNB4;GPR39;GNAI2;GPR176;ADRB1;GNGT2;CALCR;HTR6;ADCY2;GHRHR;CALCB,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,c9ALS_vs_Control,Reactome_2022
prerank,COPII-mediated Vesicle Transport R-HSA-204005,-0.3471749677555257,-1.2230958635816085,0.1306122448979592,0.2349334121934336,1.0,23/62,20.10%,CNIH2;STX5;SEC22B;NSF;GORASP1;RAB1B;CSNK1D;GOLGA2;CNIH1;TRAPPC3;MCFD2;SEC23IP;SEC24B;SEC16A;TRAPPC4;SEC24C;YKT6;TMED2;BET1;SEC31A;COL7A1;TRAPPC5;CTSZ,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,sALS_vs_Control,Reactome_2022
prerank,Selective Autophagy R-HSA-9663891,-0.3894998544300512,-1.2619907112399804,0.0966183574879227,0.2385051473951857,1.0,21/55,12.88%,MAP1LC3A;DYNLL2;TOMM20;DYNLL1;UBE2N;PGAM5;UBA52;SQSTM1;MAP1LC3B;FUNDC1;UBB;VDAC1;UBC;TOMM70;SRC;TOMM22;HSP90AA1;ULK1;MFN2;ATG12;HSF1,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,-0.361637613768448,-1.259830906353652,0.0916808149405772,0.2390081425407089,1.0,25/100,14.75%,GNB2;PRKAR1B;CHGA;GPR27;CPAMD8;C1QTNF1;GNG3;GNB3;PRKAR1A;GNGT1;GNAZ;GNAI2;FSHR;ADCY7;DRD1;MC4R;GPR150;PTGIR;PTHLH;PRKAR2B;GNAS;ADRB1;NLRP3;PRKACB;GPR83,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,0.3642475741847433,1.209418388170217,0.1382765531062124,0.2415328481896318,1.0,14/52,14.45%,CALM1;ATP5F1B;MEF2D;CYCS;RXRA;NR1D1;SMARCD3;HCFC1;ESRRA;CRTC2;GABPA;TFAM;CREB1;PPRC1,excitatory_subtypes,Ex_L6_TLE4_CCBE1,c9ALS_vs_sALS,Reactome_2022
prerank,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,-0.3754222590300149,-1.2123411275990443,0.1703958691910499,0.2423741376817433,1.0,10/52,6.48%,NR1D1;CRTC2;ESRRA;POLRMT;SMARCD3;MEF2D;ATP5F1B;CARM1;CYCS;HCFC1,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,Macroautophagy R-HSA-1632852,-0.2853601225891681,-1.2402171771165955,0.085995085995086,0.2459317715094811,1.0,41/109,21.08%,PCNT;RPTOR;USP30;ATG16L1;TSC1;MFN1;UVRAG;DYNC1H1;IFT88;PEX5;DYNC1I1;DYNC1LI2;ATG13;RRAGB;ATG9A;DYNC1LI1;ATG4A;ATG5;DYNC1I2;AMBRA1;WDR45B;MTERF3;CHMP2B;ATM;MTOR;PIK3C3;PIK3R4;MTMR14;RB1CC1;TSC2;CSNK2A2;ATG4C;PRKN;PRKAA1;HDAC6;MFN2;ATG7;ATG4B;PLIN2;ATG14;PRKAB2,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Chaperone Mediated Autophagy R-HSA-9613829,-0.4198604854647225,-1.205230562533607,0.2224622030237581,0.2462470486427654,1.0,9/19,15.96%,GFAP;EEF1A1;UBB;HSP90AA1;UBC;HSP90AB1;UBA52;PLIN2;HSPA8,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,0.4778581408151673,1.411327045870046,0.056786703601108,0.2464649261023563,1.0,15/36,17.26%,DBI;MCEE;ACSM6;ACADM;ACSM3;NDUFAB1;HADHA;THEM5;ACOT13;DECR1;PCCB;HADHB;ACOT2;ECI1;ACAD10,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,c9ALS_vs_Control,Reactome_2022
prerank,Phase 4 - Resting Membrane Potential R-HSA-5576886,-0.570756330506847,-1.4767836745804064,0.0449678800856531,0.2464780362905221,1.0,6/16,14.64%,KCNJ14;KCNK3;KCNJ2;KCNK13;KCNJ4;KCNK12,excitatory_subtypes,Ex_L6_TLE4_CCBE1,c9ALS_vs_Control,Reactome_2022
prerank,Mitochondrial Protein Import R-HSA-1268020,0.4230725195996057,1.4749994809875504,0.0183615819209039,0.2504806452069978,1.0,22/58,21.74%,TIMM44;CHCHD7;TOMM70;COX19;TOMM7;TIMM50;TIMM10;TIMM22;COA4;HSCB;CHCHD2;TOMM22;TOMM40;TAFAZZIN;TIMM17A;COX17;TIMM8B;TIMM17B;SLC25A13;DNAJC19;GRPEL1;CHCHD4,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,c9ALS_vs_sALS,Reactome_2022
prerank,Late Endosomal Microautophagy R-HSA-9615710,-0.4208807671939598,-1.2041378133126774,0.1936685288640595,0.2513627564337516,1.0,12/30,13.53%,VPS28;UBA52;UBC;UBB;CHMP4B;VPS37D;HDAC6;PLIN2;CHMP7;MVB12A;CHMP2A;RPS27A,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,Macroautophagy R-HSA-1632852,0.3500099778165475,1.3901321614818845,0.0264084507042253,0.2517681561031498,1.0,40/109,20.03%,PCNT;RRAGB;TSC1;DYNC1LI1;MFN1;ATG14;MTOR;RPTOR;DYNC1H1;ATG16L1;DYNC1LI2;WIPI1;ATG13;DYNC1I2;ATM;IFT88;ATG5;PINK1;DYNC1I1;UVRAG;ATG4C;CFTR;MTMR14;TOMM20;AMBRA1;ATG4B;PIK3C3;PIK3R4;TOMM70;ATG7;SLC38A9;WIPI2;PRKN;MTERF3;GABARAPL1;ATG9A;WDR45B;USP30;ATG3;TOMM40,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Response Of Mtb To Phagocytosis R-HSA-9637690,-0.402915928850504,-1.2319053903114234,0.1969111969111969,0.252450918243459,1.0,9/20,18.55%,MAPK3;TRIM27;MAPK1;ENO1;UBC;KPNB1;HGS;CORO1A;KPNA1,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,c9ALS_vs_Control,Reactome_2022
prerank,FCGR3A-mediated Phagocytosis R-HSA-9664422,-0.3372249843719505,-1.2598292675599148,0.1067073170731707,0.2542105781486076,1.0,24/57,22.12%,VAV3;VAV2;ABI1;CYFIP2;SRC;FYN;NCK1;ABI2;NCKIPSD;ARPC1B;FGR;MYH9;ACTG1;MYH2;WASF3;ELMO2;NCKAP1;MYO10;ARPC2;MAPK1;MAPK3;ACTR3;MYO9B;WIPF2,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,0.4718330394496729,1.2165034397428576,0.2030456852791878,0.2561789309441091,1.0,6/16,10.22%,UBA52;RPS27A;UBC;NDUFA2;UBB;TMED7-TICAM2,excitatory_subtypes,Ex_L6_TLE4_MEGF11,c9ALS_vs_sALS,Reactome_2022
prerank,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,-0.3939670354594374,-1.2400720661689677,0.1402027027027027,0.2566494035086911,1.0,20/52,15.16%,NR1D1;RXRA;MEF2D;CARM1;POLRMT;ATP5F1B;HCFC1;SMARCD3;CRTC2;TFB2M;ESRRA;CRTC1;CALM1;PPARGC1A;SIRT3;MBD4;PPARA;LIN9;HELZ2;PPRC1,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,-0.3097774816622591,-1.181905284246443,0.1659324522760646,0.2617590562289751,1.0,43/101,26.22%,SEC24C;HLA-F;CNBP;G3BP1;IL17RA;HLA-C;TAB3;HLA-A;AAAS;BECN1;NLRP3;SAR1B;POM121C;PTPN11;KPNA2;RIPK2;IRAK1;SIKE1;NUP50;RANBP2;G3BP2;B2M;NUP205;SEC24B;HSP90AB1;HLA-B;TRAF6;SEC13;IKBKG;NUP54;NUP42;HSP90AA1;TYK2;TOMM70;NUP98;STAT2;SEH1L;NOD1;IRF3;SEC24D;NUP188;MASP2;TKFC,excitatory_subtypes,Ex_L5_PCP4_NXPH2,sALS_vs_Control,Reactome_2022
prerank,Autophagy R-HSA-9612973,-0.340495509603167,-1.2307472720269428,0.0913461538461538,0.2622026837573264,1.0,39/121,12.93%,MAP1LC3A;MLST8;DYNLL2;TOMM20;CHMP4B;CHMP2A;DYNLL1;EEF1A1;UBE2N;HSP90AB1;PGAM5;LAMTOR4;RRAGA;UBA52;VPS28;GABARAPL1;SQSTM1;MAP1LC3B;LAMTOR3;FUNDC1;LAMTOR1;WDR45;VPS37D;UBB;LAMTOR5;VDAC1;UBC;TOMM70;SRC;PRKAA1;ATG4D;TOMM22;HSP90AA1;ULK1;MFN2;ATG12;UBAP1;HSF1;ATG101,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,0.3505625641630068,1.1836123516877586,0.2031872509960159,0.2643345375887277,1.0,22/52,27.36%,NR1D1;HCFC1;ESRRA;SIRT3;CYCS;CALM1;ATP5F1B;MBD4;ALAS1;SIRT5;MEF2D;ACSS2;SIRT4;SSBP1;TFAM;CHD9;IDH2;GLUD1;CRTC2;POLRMT;MEF2C;TBL1X,excitatory_subtypes,Ex_L5_PCP4_NXPH2,c9ALS_vs_sALS,Reactome_2022
prerank,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,0.3333929908593346,1.2059070335915802,0.1594454072790294,0.265301823253006,1.0,18/80,9.86%,HSP90AB1;HSP90AA1;ACTG1;BAIAP2;PRKCSH;MAPK1;PLD3;BRK1;NCKIPSD;PLPP4;PKN1;AHCYL1;CD247;PRKCD;PIK3R1;ARPC5;ARPC3;CYFIP2,excitatory_subtypes,Ex_L6_TLE4_MEGF11,c9ALS_vs_sALS,Reactome_2022
prerank,COPII-mediated Vesicle Transport R-HSA-204005,0.3394798900011376,1.1963680031977548,0.1761252446183953,0.265962089135962,1.0,25/64,23.09%,TRAPPC2;AREG;TRAPPC3;TBC1D20;RAB1B;GORASP1;SEC16A;CNIH2;CD59;NSF;SEC22A;MCFD2;TGFA;STX17;SCFD1;SEC22B;TRAPPC2L;NAPSA;YKT6;SERPINA1;SAR1B;PPP6C;SEC16B;PREB;TRAPPC9,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,0.4335257767259767,1.2037346479002218,0.1967509025270758,0.2663786906716254,1.0,8/20,22.49%,HSP90AB1;SUGT1;C3;PSTPIP1;TXN2;MEFV;NFKB2;HMOX1,excitatory_subtypes,Ex_L6_TLE4_MEGF11,c9ALS_vs_sALS,Reactome_2022
prerank,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,-0.3022125815777626,-1.2966618583309648,0.0068965517241379,0.2667563330944877,1.0,41/137,16.28%,RXFP2;GNG7;GNB2;DRD1;GNAI3;GNB3;PTGIR;ADCY8;GPHB5;PLCG2;GNAI1;SCT;PRKAR1B;GNG2;CD163;VIPR1;SRC;MC4R;CYSLTR2;PTGDR;PRKCA;GGT5;NLRP3;RXFP1;FYN;PRKAR2A;GNB4;GPR39;HCK;PLK2;GNAI2;GPR176;DPEP1;ADRB1;GNGT2;CALCR;HTR6;YES1;ADCY2;GHRHR;CALCB,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,c9ALS_vs_Control,Reactome_2022
prerank,Interferon Signaling R-HSA-913531,-0.3259207115123026,-1.2218786868238884,0.0699523052464228,0.2686105606883082,1.0,53/172,18.01%,EIF4A2;FLNA;NEDD4;CAMK2B;TRIM26;PRKCD;UBE2N;SEH1L;EGR1;IP6K2;UBA52;STAT2;EIF4G2;TRIM8;EIF4G1;MT2A;PTAFR;IFIT5;IRF9;SUMO1;SMAD7;IFIT1;UBB;UBC;TRIM35;PDE12;UBE2L6;PML;HLA-DRB1;OAS3;OAS1;IRF3;TRIM25;HLA-A;HLA-C;RNASEL;TRIM68;HLA-DPA1;SP100;ISG15;ICAM1;NUP188;IFI6;KPNA4;HLA-B;EIF4E;KPNA2;OAS2;TRIM29;MX1;KPNA5;EIF2AK2;AAAS,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.4721561693875235,-1.256315289707274,0.1784232365145228,0.2713870153248566,1.0,8/16,26.43%,TICAM1;IRF7;TMED7-TICAM2;UBC;UBA52;RPS27A;PTPN11;TRAF3,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Mitochondrial Biogenesis R-HSA-1592230,0.2917794749914107,1.1877615295919342,0.1587030716723549,0.2721193815802355,1.0,24/86,12.62%,MAPK11;ATP5ME;ATP5F1E;POLRMT;ATP5F1D;MICOS13;TMEM11;SIRT4;ATP5MC3;MEF2C;HELZ2;CYCS;PPARGC1B;ATP5PF;SMARCD3;ESRRA;CALM1;HCFC1;ATP5MC1;ATP5MC2;ATP5PD;CRTC2;RXRA;NR1D1,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,-0.3162891588526411,-1.1729073217209498,0.1756756756756756,0.2721548560268689,1.0,27/97,17.45%,GNG3;GNB2;PRKAR1B;MC4R;ADCYAP1R1;DRD1;HTR4;PRKACB;ADCY5;GNAI2;RAMP1;ADCY8;NLRP3;PRKAR1A;PRKX;CHGA;ADCY1;CPAMD8;GNB3;GNGT2;GNAS;RAMP3;SCTR;ADCY7;PRKAR2A;GNAZ;PRKCA,excitatory_subtypes,Ex_L5_PCP4_NXPH2,sALS_vs_Control,Reactome_2022
prerank,Golgi Associated Vesicle Biogenesis R-HSA-432722,0.3906130105604045,1.3645643167483357,0.0468468468468468,0.2745301702038229,1.0,23/52,22.72%,CLINT1;GOLGB1;ARRB1;CLTA;SORT1;AP1S2;AP3B1;SH3GL2;TPD52;SNX9;DNAJC6;PICALM;GAK;PIK3C2A;AP1G1;CLTC;ACBD3;TGOLN2;TBC1D8B;AP4E1;DNM2;DTNBP1;VAMP7,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,-0.3310178928367923,-1.2970752335723077,0.0585365853658536,0.275634344712574,1.0,25/104,8.46%,MAVS;IRAK2;IKBKB;NUP35;NUP93;PIK3C3;CHUK;NLRP3;TBK1;NUP160;JAK1;SEC24D;LARP1;NUP37;TRIM4;NUP42;PTPN11;NUP155;NUP214;NUP133;NUP210;NUP98;ATG14;CREBBP;TLR1,excitatory_subtypes,Ex_L5_L6_THEMIS_TMEM233,c9ALS_vs_sALS,Reactome_2022
prerank,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,-0.3437574279002421,-1.3722936487438713,0.0198019801980198,0.2758606401479737,1.0,40/102,19.58%,TPR;NUP93;PTPN11;IRAK2;PIK3C3;NUP160;NOD1;JAK1;NUP85;IKBKB;MASP1;NUP88;IFNAR1;TBK1;NUP214;NUP54;CREBBP;NUP58;NUP37;NUP98;IRAK1;NUP42;NUP210;SEC24D;NUP43;SFTPD;IFIH1;SAR1B;NUP188;IKBKE;HLA-E;NUP205;PIK3R4;TRAF3;SEC13;NLRP3;NUP153;ATG14;NUP155;TRIM4,excitatory_subtypes,Ex_L6_TLE4_MEGF11,c9ALS_vs_sALS,Reactome_2022
prerank,Mitochondrial Translation Initiation R-HSA-5368286,-0.3210231776572568,-1.177303813150968,0.1810699588477366,0.2794015183780295,1.0,27/73,21.98%,MRPL41;MRPL10;MRPS2;MRPS18A;MRPL19;MRPL50;MRPL49;GADD45GIP1;MRPL36;MTIF2;MRPL54;MTFMT;ERAL1;MRPS23;MRPL44;MRPL52;MRPL16;MRPL18;OXA1L;MRPS21;MRPL34;MRPL43;MRPL32;MRPS9;MRPL4;MRPS10;MRPL40,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,sALS_vs_Control,Reactome_2022
prerank,Role Of Phospholipids In Phagocytosis R-HSA-2029485,0.4183611781791797,1.1706542077130264,0.2328519855595668,0.2802282744462649,1.0,8/22,19.15%,PRKCSH;PRKCD;PLPP5;PLD3;ITPR3;PLA2G6;AHCYL1;PIK3R1,broad,Inhibitory,c9ALS_vs_sALS,Reactome_2022
prerank,FCGR3A-mediated Phagocytosis R-HSA-9664422,-0.3758472684597246,-1.3511064738773872,0.0568181818181818,0.280688788326761,1.0,21/56,18.61%,ELMO1;MYO1E;DOCK1;PTK2;WIPF1;FYN;ELMO2;VAV2;VAV3;WASF2;MYO9B;MYO5A;CDC42;WIPF3;NCK1;MYH9;HCK;ABI1;ABL1;CYFIP1;ARPC3,broad,Inhibitory,c9ALS_vs_sALS,Reactome_2022
prerank,Golgi Associated Vesicle Biogenesis R-HSA-432722,-0.3098952158002408,-1.1980301476210156,0.1722689075630252,0.2820300472571687,1.0,13/48,15.88%,GAK;SH3D19;SORT1;VAMP8;HIP1R;SNX5;AP1G1;TPD52L1;TFRC;OCRL;CLTC;AP4B1;TGOLN2,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,c9ALS_vs_Control,Reactome_2022
prerank,Lysosome Vesicle Biogenesis R-HSA-432720,-0.3984522614860876,-1.1854672240748023,0.2150101419878296,0.2833538653445941,1.0,16/31,24.39%,AP1G2;HGS;CLTC;CTSZ;AP1M1;AP1G1;M6PR;CLVS1;APP;GNS;AP1S1;CLTB;VAMP8;SH3GL2;VAMP7;HSPA8,glia_subtypes,Glia_Micro,sALS_vs_Control,Reactome_2022
prerank,Response Of Mtb To Phagocytosis R-HSA-9637690,0.5207886468374885,1.4479923103469892,0.046925566343042,0.2833927620472037,1.0,6/20,9.61%,MAPK3;UBA52;HGS;RAB7A;RPS27A;UBB,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,c9ALS_vs_sALS,Reactome_2022
prerank,Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516,0.5077575324712472,1.342106506394577,0.1235955056179775,0.2841520629539345,1.0,9/16,21.76%,VAC14;MTMR2;PIK3C3;PIK3R4;PIK3C2A;MTMR10;FIG4;MTMR4;PIKFYVE,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.3173000524894506,1.1677225859934024,0.2024539877300613,0.2842929842670278,1.0,29/97,20.73%,GNG3;ADCY8;RAMP1;GNB5;GNAI2;PRKAR1A;DRD1;PRKX;CRH;PRKCA;GNG2;ADCYAP1R1;ADCY5;CHGA;GNB2;GNAS;PRKACB;PTH2R;GNB4;CPAMD8;MC4R;ADCY7;GNAI1;GNG7;ADCY1;GNB3;PRKAR1B;GNAZ;ADCY6,excitatory_subtypes,Ex_L5_PCP4_NXPH2,c9ALS_vs_sALS,Reactome_2022
prerank,FCGR3A-mediated Phagocytosis R-HSA-9664422,-0.3421804763164368,-1.2766633427026215,0.0780911062906724,0.2845090530349426,1.0,17/56,12.52%,DOCK1;ELMO1;MYO1E;CDC42;WIPF1;CYFIP1;FYN;VAV2;ELMO2;ABL1;PTK2;POTEF;NCKAP1L;MYH2;WIPF3;MYO9B;MYO5A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Late Endosomal Microautophagy R-HSA-9615710,-0.3833973880016139,-1.1724336791531265,0.2468879668049792,0.2846085539888481,1.0,10/29,10.44%,HDAC6;UBA52;VPS28;UBAP1;MVB12A;VPS37A;VPS37B;PLIN2;UBB;UBC,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,sALS_vs_Control,Reactome_2022
prerank,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,-0.3310201721778315,-1.2068182910386485,0.1024,0.2856481178650276,1.0,27/128,11.86%,GNB2;PRKAR1B;CHGA;GPR27;CPAMD8;FURIN;C1QTNF1;GNG3;GNB3;PRKAR1A;GNGT1;GNAZ;GNAI2;FSHR;ADCY7;PLK2;CALM1;DRD1;ITPR2;MC4R;GPR150;PTGIR;PTHLH;SRC;PRKAR2B;GNAS;ADRB1,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,-0.3297588549873382,-1.3407964767318994,0.0410557184750733,0.2875761633590785,1.0,26/101,14.64%,MC4R;GNB2;PTH2R;GPR39;GNAI2;C1QTNF1;NLRP3;PRKCA;SCTR;GNG4;GNB3;GNG7;PRKAR2A;HTR4;HTR7;PRKAR1B;GHRHR;ADCY6;CALCRL;GNAI3;GNG3;CHGA;ADM;GNG8;ADCY8;DRD1,excitatory_subtypes,Ex_L6_TLE4_MEGF11,c9ALS_vs_Control,Reactome_2022
prerank,Macroautophagy R-HSA-1632852,-0.3391740498742709,-1.2027456906922365,0.1138613861386138,0.2883628293864209,1.0,41/107,17.29%,MAP1LC3A;MLST8;DYNLL2;TOMM20;CHMP4B;CHMP2A;DYNLL1;UBE2N;PGAM5;LAMTOR4;RRAGA;UBA52;GABARAPL1;SQSTM1;MAP1LC3B;LAMTOR3;FUNDC1;LAMTOR1;WDR45;UBB;LAMTOR5;VDAC1;UBC;TOMM70;SRC;PRKAA1;ATG4D;TOMM22;HSP90AA1;ULK1;MFN2;ATG12;HSF1;ATG101;RRAGC;WIPI2;CHMP6;TSC2;TOMM40;WDR45B;GABARAPL2,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial Calcium Ion Transport R-HSA-8949215,-0.440477712804694,-1.1669792296419363,0.25,0.2918850278969162,1.0,6/20,5.38%,PMPCA;PHB2;STOML2;MCU;VDAC2;LETM1,broad,Inhibitory,sALS_vs_Control,Reactome_2022
prerank,Interferon Signaling R-HSA-913531,-0.26576644428257,-1.216805680023473,0.047808764940239,0.2940252043085102,1.0,55/179,21.59%,IRF9;SOCS1;IFI35;PTPN6;TRIM26;HLA-DRB1;SAMHD1;MID1;ICAM1;IRF7;EGR1;XAF1;AAAS;RANBP2;HLA-B;TRIM8;FCGR1A;HLA-E;RNASEL;NUP58;TRIM68;HLA-A;STAT2;IRF2;ARIH1;PLCG1;FLNA;UBE2L6;HLA-DQA1;SMAD7;HLA-DQA2;CAMK2D;GBP1;NUP188;HLA-DRA;SOCS3;PIAS1;CD44;CAMK2G;UBA7;OAS1;NUP85;NUP210;ABCE1;HLA-C;UBC;IRF4;CAMK2A;KPNA5;NUP98;FLNB;POM121;MAPK3;UBB;NUP153,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,-0.3530094601010734,-1.192442963329306,0.1438474870017331,0.2963998926544,1.0,22/80,12.95%,PLD3;BAIAP2;CYFIP2;MAPK1;ACTG1;PRKCSH;PRKCD;HSP90AB1;NCKIPSD;VPS72;BRK1;PKN1;WASL;LIMK1;ITPR2;ARPC5;SRC;HSP90AA1;CRK;PIK3R1;WASF1;PLA2G6,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Response Of Mtb To Phagocytosis R-HSA-9637690,-0.4592653936842246,-1.189847295639984,0.218809980806142,0.2968778967831618,1.0,7/20,9.11%,HGS;MAPK1;UBA52;ENO1;UBB;UBC;PGK1,excitatory_subtypes,Ex_L6_TLE4_CCBE1,sALS_vs_Control,Reactome_2022
prerank,Role Of Phospholipids In Phagocytosis R-HSA-2029485,0.4099821785526849,1.1572086951311336,0.2602739726027397,0.2970019629292699,1.0,9/21,24.11%,PRKCSH;PLD3;PIK3R1;AHCYL1;PLCG2;PRKCE;ITPR2;ITPR1;PLCG1,excitatory_subtypes,Ex_L5_PCP4_NXPH2,c9ALS_vs_sALS,Reactome_2022
prerank,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,0.304807224125106,1.1564245195484208,0.2096584216725559,0.2974459939900046,1.0,35/124,21.48%,GNG3;PLK2;ADCY8;RAMP1;GNB5;GNAI2;CALM1;PRKAR1A;DRD1;PRKX;CRH;PRKCA;GNG2;ADCYAP1R1;ADCY5;CHGA;GNB2;FURIN;GNAS;PRKACB;PTH2R;GNB4;AHCYL1;CPAMD8;MC4R;PLCG2;ADCY7;GNAI1;GNG7;ADCY1;GNB3;PRKAR1B;GNAZ;ADCY6;ITPR2,excitatory_subtypes,Ex_L5_PCP4_NXPH2,c9ALS_vs_sALS,Reactome_2022
prerank,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,0.3478468503911973,1.1509290053938823,0.2307692307692307,0.3016460974543498,1.0,16/52,13.88%,MEF2D;CALM1;NR1D1;CYCS;ESRRA;SMARCD3;ATP5F1B;MEF2C;POLRMT;SIRT4;SIRT3;CREB1;MBD4;TWNK;LIN9;TFAM,broad,Inhibitory,c9ALS_vs_sALS,Reactome_2022
prerank,Phase 4 - Resting Membrane Potential R-HSA-5576886,0.4311015477329757,1.1460414301232082,0.2710951526032316,0.3064220699431986,1.0,9/18,26.22%,KCNJ12;KCNJ4;KCNJ14;KCNK18;KCNK7;KCNK1;KCNK15;KCNK6;KCNK5,broad,Inhibitory,c9ALS_vs_sALS,Reactome_2022
prerank,Chaperone Mediated Autophagy R-HSA-9613829,-0.4181693731528276,-1.1506998592623665,0.2695652173913043,0.3072707577772178,1.0,6/19,10.44%,HDAC6;UBA52;EEF1A1;PLIN2;UBB;UBC,excitatory_subtypes,Ex_L5_L6_THEMIS_NR4A2,sALS_vs_Control,Reactome_2022
prerank,Mitochondrial tRNA Aminoacylation R-HSA-379726,-0.4291220298494697,-1.2461467581712011,0.1649269311064718,0.3075609193556193,1.0,8/19,14.59%,FARS2;LARS2;WARS2;TARS2;AARS2;CARS2;RARS2;EARS2,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,STING Mediated Induction Of Host Immune Responses R-HSA-1834941,-0.4418593857482291,-1.2013416425619892,0.2105263157894736,0.3116888837775462,1.0,3/15,2.91%,CGAS;NLRP4;DDX41,broad,Glia,c9ALS_vs_Control,Reactome_2022
