Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,level,cell_type,comparison,gene_set_library
prerank,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,0.7553037091861674,2.7360246937879373,0.001,0.001,0.001,70/94,15.21%,RPL38;RPL30;RPL34;RPS21;RPL37;RPS24;RPS28;RPL5;RPL36AL;RPL35A;RPS27;RPL11;RPL23A;RPLP1;RPL23;RPS12;RSL24D1;RPL32;RPL21;RPLP2;RPL36;RPL12;RPS7;RPS27A;RPL37A;RPS8;FAU;RPS15A;RPS13;RPS23;RPL19;RPL35;RPS15;RPS4X;RPS16;RPL27;RPS3A;RPL9;RPS6;RPL10A;RPS14;RPL6;RPS19;RPS3;RPL7;RPL14;RPL29;RPS9;EIF2S2;RPL13A;RPS20;RPL3;RPL31;RPL41;RPL7A;RPL22;RPL22L1;RPL8;RPS11;RPSA;RPL27A;RPL18A;RPS25;GDNF;RPL28;RPS27L;RPS2;RPL15;RPL18;RPS5,broad,Excitatory,c9ALS_vs_Control,Reactome_2022
prerank,Peptide Chain Elongation R-HSA-156902,0.9385240466324004,3.630195347378736,0.001,0.001,0.001,75/82,4.86%,UBA52;EEF2;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;RPL14;RPL35A;RPS23;EEF1A1;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;RPS6;RPL31;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Eukaryotic Translation Elongation R-HSA-156842,0.933691781279852,3.622962652321057,0.001,0.001,0.001,77/85,4.86%,UBA52;EEF2;EEF1A2;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;RPL14;RPL35A;RPS23;EEF1A1;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;EEF1D;RPS6;RPL31;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.9066060012654716,3.5971323873599417,0.001,0.001,0.001,87/104,5.71%,UBA52;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;SSR4;RPS4X;RPL3;RPS16;RPL11;RPL14;SRP72;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;SEC61G;RPS27A;RPL7;RPL7A;RPL21;SEC61B;RPS9;RPSA;RPS27;SRP19;RPL41;RPS7;RPS12;RPS27L;RPS3A;SPCS2;SRP14;RPS6;RPL31;SRP68;SSR2;SRPRB;RPL39;RPLP0;RPL26L1;RPL5;SEC11C;RPS25;RPL37;RPL22L1;SPCS1;RPL6;RPL37A;RPL10A;SPCS3;SSR3,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Eukaryotic Translation Termination R-HSA-72764,0.918956799652506,3.579117558613108,0.001,0.001,0.001,75/86,4.86%,UBA52;RPS28;TRMT112;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;RPL14;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;RPS6;RPL31;GSPT2;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Viral mRNA Translation R-HSA-192823,0.921883884385166,3.565757753606801,0.001,0.001,0.001,74/85,4.86%,UBA52;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;GRSF1;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;RPL14;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;RPS6;RPL31;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,0.9063179369338756,3.5611930325537946,0.001,0.001,0.001,77/93,5.11%,UBA52;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;RPL14;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;DDIT3;RPS6;EIF2S2;RPL31;ATF4;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A;CEBPB,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Selenocysteine Synthesis R-HSA-2408557,0.9185895817558388,3.5564573192552196,0.001,0.001,0.001,74/86,4.86%,UBA52;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;RPS4X;RPL3;SEPHS2;RPS16;RPL11;RPL14;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;RPS6;RPL31;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.9004066054923483,3.5426478454705492,0.001,0.001,0.001,77/94,4.86%,UBA52;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;EIF1AX;EIF3I;RPL36;EIF3G;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;RPL14;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;EIF3M;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;RPS6;RPL31;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.906130996074252,3.516407082453156,0.001,0.001,0.001,75/88,4.86%,UBA52;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;RPL36;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;NCBP2;RPL14;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;RPS6;RPL31;GSPT2;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.8788615477973134,3.514720172440776,0.001,0.001,0.001,81/104,4.86%,UBA52;RPS28;RPL28;RPS2;RPL15;RPS11;RPS19;EIF1AX;EIF3I;EIF4A2;RPL36;EIF3G;RPL8;RPL9;RPS15;RPL18;RPL35;RPL13A;RPLP1;RPS20;RPLP2;RPL23A;RPL27;RPL19;RPL29;RPS15A;RPL4;RPS3;RPS24;RPS21;RPL30;FAU;RPL32;RPL12;EIF5;RPS29;RPL18A;RPL27A;RPS4X;RPL3;RPS16;RPL11;RPL14;RPL35A;RPS23;RPS5;RPS8;RSL24D1;RPL36AL;RPS13;RPL38;RPL23;RPL34;RPS14;RPS27A;EIF3M;RPL7;RPL7A;RPL21;RPS9;RPSA;RPS27;RPL41;RPS7;RPS12;RPS27L;RPS3A;RPS6;EIF2S2;RPL31;EIF4H;RPL39;RPLP0;RPL26L1;RPL5;RPS25;RPL37;RPL22L1;RPL6;RPL37A;RPL10A,broad,Excitatory,c9ALS_vs_sALS,Reactome_2022
prerank,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,-0.5441061711008814,-2.0296421312891826,0.001,0.001,0.029,41/82,20.73%,TLE5;PPP2R5B;PSMB4;PSMD3;PPP2R1A;CTBP1;PSME2;UBC;UBA52;PSMD10;PPP2CB;PSMA4;UBB;PSMC3;PSMC5;PPP2R5D;MYC;SKP1;FRAT1;PSMD4;PSMB5;SEM1;PSMB3;RBX1;AXIN2;PSME3;PPP2R1B;FRAT2;TLE2;PSMD8;PSMD2;PSMB6;PSMC2;PROC;PSME4;RPS27A;PSMC4;PSMB8;PSMB9;HDAC1;TLE3,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,-0.526885821155361,-2.030575880484643,0.001,0.001,0.029,42/97,19.08%,PSMB4;TNFSF9;UBE2M;PSMD3;PSME2;UBC;UBA52;TNFRSF18;PSMD10;PSMA4;LTA;UBB;TNFRSF25;PSMC3;PSMC5;SKP1;TNFRSF8;TNFRSF4;TNFRSF12A;TNFRSF1A;PSMD4;TNFRSF14;PSMB5;SEM1;PSMB3;TNFRSF9;EDARADD;PSME3;TNFRSF1B;TNFSF14;PSMD8;PSMD2;TNFSF13B;PSMB6;PSMC2;LTB;TNFSF11;TNFRSF17;PSME4;RPS27A;PSMC4;PSMB8,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,MAPK1/MAPK3 Signaling R-HSA-5684996,-0.4692263857043723,-2.030864079869665,0.001,0.001,0.029,109/264,18.63%,ABHD17A;HRAS;PPP2R5B;DUSP8;RGL2;PSMB4;FGF17;MAPK3;PSMD3;PPP2R1A;ARRB2;PSPN;MAP2K2;MAPK12;FLT3;RALGDS;PSME2;UBC;DUSP2;UBA52;SYNGAP1;FRS3;DUSP7;CSK;PPP1CC;GPRIN1;RCE1;ARAF;PSMD10;RET;CNKSR1;PPP2CB;PSMA4;IL6ST;SPTBN5;UBB;PEA15;KBTBD7;PSMC3;PSMC5;PPP2R5D;FGFR4;SHC2;DUSP6;DUSP5;YWHAB;NRTN;CAMK2B;ABHD17B;IRS2;FGF7;ARTN;FGF10;LAMTOR2;GFRA3;DUSP9;NRAS;ANGPT1;PSMD4;PDE6D;FGF8;PSMB5;IRS1;SEM1;PSMB3;RBX1;LAMTOR3;MAPK1;EPGN;PEBP1;PSME3;PPP5C;EREG;FGFR1;ICMT;DUSP12;PAQR3;KIT;GOLGA7;CALM1;PPP2R1B;SPTAN1;PDGFRA;SRC;JAK3;ACTN2;RGL3;PSMD8;IL2RA;PSMD2;PSMB6;PSMC2;CAMK2G;PIK3CA;APBB1IP;DUSP4;HBEGF;NRG1;IL5RA;WDR83;FGF18;PSME4;FNTA;PRKCQ;TYK2;GFRA1;RPS27A;NEFL;PSMC4,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,CLEC7A (Dectin-1) Signaling R-HSA-5607764,-0.531078581945326,-2.032630379463946,0.001,0.001,0.026,49/95,21.18%,CDC34;IKBKG;PSMB4;UBE2M;PSMD3;PSME2;UBC;UBA52;PSMD10;PSMA4;UBB;PSMC3;PSMC5;SKP1;UBE2N;RELA;PSMD4;AHCYL1;PSMB5;SEM1;CARD11;PSMB3;ITPR2;NFATC1;CCL17;NFKBIA;PSME3;PLCG2;UBE2D1;CALM1;SRC;NFATC3;PSMD8;PSMD2;PPP3CA;PRKCD;PSMB6;PSMC2;BCL10;PSME4;RPS27A;PSMC4;PSMB8;IL1B;PSMB9;PDPK1;TAB2;TAB3;PYCARD,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,HSF1-dependent Transactivation R-HSA-3371571,-0.6411408587166729,-2.032906783888395,0.001,0.001,0.025,15/35,7.46%,MLST8;HSPA1A;DEDD2;FKBP4;SERPINH1;HSPH1;HSF1;HSP90AA1;UBB;HSP90AB1;DNAJB1;MRPL18;HSPB8;CAMK2B;DNAJB6,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,RAF/MAP Kinase Cascade R-HSA-5673001,-0.4706156530266339,-2.0332139112059116,0.001,0.001,0.025,107/258,18.63%,ABHD17A;HRAS;PPP2R5B;DUSP8;RGL2;PSMB4;FGF17;MAPK3;PSMD3;PPP2R1A;ARRB2;PSPN;MAP2K2;MAPK12;FLT3;RALGDS;PSME2;UBC;DUSP2;UBA52;SYNGAP1;FRS3;DUSP7;CSK;PPP1CC;GPRIN1;RCE1;ARAF;PSMD10;RET;CNKSR1;PPP2CB;PSMA4;SPTBN5;UBB;PEA15;KBTBD7;PSMC3;PSMC5;PPP2R5D;FGFR4;SHC2;DUSP6;DUSP5;YWHAB;NRTN;CAMK2B;ABHD17B;IRS2;FGF7;ARTN;FGF10;LAMTOR2;GFRA3;DUSP9;NRAS;ANGPT1;PSMD4;PDE6D;FGF8;PSMB5;IRS1;SEM1;PSMB3;RBX1;LAMTOR3;MAPK1;EPGN;PEBP1;PSME3;PPP5C;EREG;FGFR1;ICMT;DUSP12;PAQR3;KIT;GOLGA7;CALM1;PPP2R1B;SPTAN1;PDGFRA;SRC;JAK3;ACTN2;RGL3;PSMD8;IL2RA;PSMD2;PSMB6;PSMC2;CAMK2G;PIK3CA;APBB1IP;DUSP4;HBEGF;NRG1;IL5RA;WDR83;FGF18;PSME4;FNTA;PRKCQ;GFRA1;RPS27A;NEFL;PSMC4,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,-0.5389107310075036,-2.033873014739986,0.001,0.001,0.025,43/92,17.62%,IKBKG;MAPK11;MAPK3;PPP2R1A;LRRC14;PELI3;UBC;UBA52;AGER;DUSP7;MAPK7;DUSP3;PPP2CB;UBB;MAP2K3;MAP2K7;PPP2R5D;SKP1;DUSP6;HMGB1;UBE2N;ALPK1;NKIRAS2;MAPKAPK2;APP;RELA;MAPKAPK3;JUN;FOS;NFKBIA;MYD88;MAPK1;TIFA;TNIP2;TP53;PPP2R1B;ECSIT;NFKBIB;IRAK1;MAP3K1;DUSP4;MAP2K4;USP18,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,-0.506492534451236,-2.0369667482444553,0.001,0.001,0.024,61/125,20.74%,CDC34;HRAS;IKBKG;PSMB4;MAPK3;PSMD3;PSME2;UBC;UBA52;PSMD10;PSMA4;UBB;MAP2K7;PSMC3;PSMC5;SKP1;LCP2;UBE2N;NRAS;RASGRP2;RELA;PSMD4;AHCYL1;PSMB5;GRAP2;SEM1;CARD11;PSMB3;JUN;FOS;ITPR2;NFATC1;VAV2;NFKBIA;MAPK1;PSME3;PLCG2;UBE2D1;CALM1;NFATC3;PSMD8;PSMD2;PPP3CA;ITK;PSMB6;MAP3K1;PSMC2;PIK3CA;BCL10;MAP2K4;PSME4;PRKCQ;RPS27A;PSMC4;PSMB8;PSMB9;BTK;PDPK1;RASGRP1;TAB2;TAB3,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,-0.7820438695442258,-2.039128887185696,0.001,0.001,0.02,8/15,4.90%,AP2M1;DVL2;ARRB2;AP2S1;CLTB;AP2A1;PRKCG;WNT5A,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,-0.5508124309893491,-2.04014147916883,0.001,0.001,0.019,38/76,19.08%,HRAS;PPIA;IKBKG;PSMB4;PSMD3;PSME2;UBC;UBA52;PSMD10;PSMA4;UBB;PSMC3;PSMC5;NFKBIE;SKP1;NRAS;RELA;PSMD4;PSMB5;SEM1;CARD11;PSMB3;NFATC1;NFKBIA;PSME3;CALM1;NFKBIB;NFATC3;PSMD8;PSMD2;PPP3CA;PSMB6;PSMC2;BCL10;PSME4;RPS27A;PSMC4;PSMB8,broad,Excitatory,sALS_vs_Control,Reactome_2022
prerank,Selenocysteine Synthesis R-HSA-2408557,0.7083839824466581,2.619674710374786,0.001,0.001,0.001,64/86,18.51%,RPL38;RPS21;RPL23;SARS1;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;SEPHS2;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;RPL21;RPL18A;RPL7A;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;UBA52;RPL11;RPL28;PSTK;RPL12;RPL23A;EEFSEC;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Eukaryotic Translation Elongation R-HSA-156842,0.6989741357977941,2.58181489623241,0.001,0.001,0.001,62/85,18.51%,RPL38;RPS21;RPL23;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;EEF1A2;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;RPL21;RPL18A;RPL7A;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;UBA52;RPL11;RPL28;RPL12;RPL23A;RPS13;RPL19;RPL22L1;EEF1B2;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Eukaryotic Translation Termination R-HSA-72764,0.6987294269235935,2.5766775255233574,0.001,0.001,0.001,61/86,18.51%,RPL38;RPS21;RPL23;N6AMT1;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;RPL21;RPL18A;RPL7A;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;UBA52;RPL11;RPL28;RPL12;RPL23A;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Viral mRNA Translation R-HSA-192823,0.6989719706389476,2.573996869942499,0.001,0.001,0.001,63/84,19.80%,RPL38;RPS21;RPL23;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;GNL3;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;RPL21;RPL18A;RPL7A;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;UBA52;RPL11;RPL28;RPL12;RPL23A;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A;RPS23;PBRM1,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.6944221249590635,2.567388588227416,0.001,0.001,0.001,61/88,18.51%,RPL38;RPS21;RPL23;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;RPL21;RPL18A;RPL7A;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;NCBP2;RPS3;UBA52;RPL11;RPL28;RPL12;RPL23A;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Peptide Chain Elongation R-HSA-156902,0.6999943768748835,2.566642444487009,0.001,0.001,0.001,60/82,18.51%,RPL38;RPS21;RPL23;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;RPL21;RPL18A;RPL7A;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;UBA52;RPL11;RPL28;RPL12;RPL23A;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.6745826375885514,2.5282361353284504,0.001,0.001,0.001,64/94,18.51%,RPL38;RPS21;EIF3J;RPL23;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;EIF3A;RPL21;RPL18A;RPL7A;EIF3K;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;UBA52;RPL11;RPL28;EIF3D;RPL12;RPL23A;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.6562812429526318,2.484152149226803,0.001,0.001,0.001,67/104,18.51%,RPL38;RPS21;EIF3J;RPL23;EIF2S2;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;EIF3A;RPL21;RPL18A;RPL7A;EIF3K;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;EIF4B;UBA52;RPL11;RPL28;EIF3D;RPL12;RPL23A;EIF5B;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.6560378878669515,2.475695199011891,0.001,0.001,0.001,66/103,18.51%,RPL38;RPS21;EIF3J;RPL23;EIF2S2;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;RPSA;RPL34;RPL6;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;EIF3A;RPL21;RPL18A;RPL7A;EIF3K;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;EIF4B;UBA52;RPL11;RPL28;EIF3D;RPL12;RPL23A;RPS13;RPL19;RPL22L1;RPL29;RPL39L;RPL27A,broad,Glia,c9ALS_vs_Control,Reactome_2022
