baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,analysis_level,group_name,comparison
2176.2785120658755,0.12291511107062168,0.18687556731670124,0.6577377280268818,0.5107066748363411,0.6722629604658455,MFF,broad,Excitatory_neurons,sALS_vs_c9ALS
732.4481981882639,-0.11859598006087178,0.13739626536879163,-0.863167421199862,0.3880454231351289,0.5666911031825861,ATG16L1,broad,Excitatory_neurons,sALS_vs_c9ALS
1174.5393828887018,-0.025645108587132325,0.1695846949872243,-0.15122301330945168,0.8797997970576596,0.930821017016431,IMMT,broad,Excitatory_neurons,sALS_vs_c9ALS
3370.6488073853607,0.19747194046494493,0.13805198381261138,1.4304172603052836,0.1525972972932987,0.3139701125686988,NDUFS1,broad,Excitatory_neurons,sALS_vs_c9ALS
1152.500043047954,0.1338615601510663,0.1315488624869942,1.0175805219471261,0.3088773477998278,0.49202391778620275,TOMM70,broad,Excitatory_neurons,sALS_vs_c9ALS
3296.710345226851,0.2061498207955564,0.16643937011835777,1.2385880855530749,0.21549808263429082,0.390439935501639,ATP6V1A,broad,Excitatory_neurons,sALS_vs_c9ALS
2349.37825822187,-0.031019912612432338,0.15977436382184543,-0.19414824675515988,0.8460598048277354,0.90999659869286,RAB7A,broad,Excitatory_neurons,sALS_vs_c9ALS
1648.0159746314407,-0.46997696496339797,0.1349608717889669,-3.482320162382196,0.0004970889828042862,0.009267424567498876,MFN1,broad,Excitatory_neurons,sALS_vs_c9ALS
3599.5057209973347,-0.26829252712482793,0.18960017405581633,-1.4150436752544613,0.15705569089055707,0.3196162019636036,OPA1,broad,Excitatory_neurons,sALS_vs_c9ALS
626.057529052782,0.6337710893292102,0.22331877796052194,2.8379659566346347,0.00454020247699157,0.0348487377189113,UQCRC1,broad,Excitatory_neurons,sALS_vs_c9ALS
5534.5736870030705,-0.27413764840533444,0.16874548355915278,-1.6245628779109635,0.10425573237588445,0.24617020988315855,ATG7,broad,Excitatory_neurons,sALS_vs_c9ALS
2984.3175508021054,-0.19771701771016728,0.22029479870722823,-0.8975110573215721,0.3694462758201067,0.550342569588289,PPARGC1A,broad,Excitatory_neurons,sALS_vs_c9ALS
1008.9866287596342,1.1324047840635978,0.2892236115962181,3.9153261997313544,9.028206116136266e-05,0.0032652251976151864,SLC25A4,broad,Excitatory_neurons,sALS_vs_c9ALS
1586.283128080558,-0.2848152016920018,0.19083518276560077,-1.4924669422295935,0.13557677722295103,0.29040534767276965,WDR41,broad,Excitatory_neurons,sALS_vs_c9ALS
866.9333093589112,-0.09217829010745456,0.15748129810606798,-0.5853284879920786,0.5583268630992408,0.7103374735125204,ATG12,broad,Excitatory_neurons,sALS_vs_c9ALS
1418.7285130035552,0.8955645728384732,0.20047013872253516,4.467321559935656,7.920502902928477e-06,0.0007377430446504057,VDAC1,broad,Excitatory_neurons,sALS_vs_c9ALS
939.1411765789769,-0.11712027692459462,0.1309589967015881,-0.8943278421067374,0.37114650744837496,0.5515990543541033,PPARGC1B,broad,Excitatory_neurons,sALS_vs_c9ALS
1202.076474735319,0.35895378098389535,0.19016519643301596,1.8875892524862385,0.059081114035359615,0.16997466340812767,SQSTM1,broad,Excitatory_neurons,sALS_vs_c9ALS
0.0,,,,,,SDHA,broad,Excitatory_neurons,sALS_vs_c9ALS
2828.451191546027,-0.3166158339308762,0.14998402019442011,-2.110997115029027,0.03477255983559795,0.12250307347124557,ATG5,broad,Excitatory_neurons,sALS_vs_c9ALS
1946.5004279818713,0.44501964807024813,0.1643453220521326,2.7078327664786337,0.00677241388479688,0.04477419482087186,SOD2,broad,Excitatory_neurons,sALS_vs_c9ALS
909.1807460490706,-0.36752935142091064,0.17534174367112984,-2.0960744642202656,0.036075585849517776,0.1252348730347704,TFB1M,broad,Excitatory_neurons,sALS_vs_c9ALS
11822.194112481204,-0.44631080457954064,0.1721268142189649,-2.5929185211769648,0.009516531343974628,0.054646329848313614,PRKN,broad,Excitatory_neurons,sALS_vs_c9ALS
802.0035779822563,0.2677138195484754,0.16384330660432841,1.6339625041564128,0.10226672400729138,0.2435578738225221,WIPI2,broad,Excitatory_neurons,sALS_vs_c9ALS
440.2956140472753,1.0100280629484633,0.2739930657672785,3.686327097804551,0.00022751389148360052,0.005734992357679634,FIS1,broad,Excitatory_neurons,sALS_vs_c9ALS
3141.1197614168714,-0.2563091144019069,0.16859784170252248,-1.5202395938979099,0.12845076964178959,0.2810258414115466,NRF1,broad,Excitatory_neurons,sALS_vs_c9ALS
3804.8165026569145,-0.0020921190637554414,0.15125332094427862,-0.013831888455038773,0.9889641016562046,0.9929674585673026,TAX1BP1,broad,Excitatory_neurons,sALS_vs_c9ALS
216.79874056293588,0.8009954503166602,0.2991576524628799,2.6775027940027356,0.007417323391067348,0.047365810676242806,FUNDC1,broad,Excitatory_neurons,sALS_vs_c9ALS
1568.841518887476,-0.5653258161440176,0.25352009929548075,-2.229905312103572,0.025753729665950034,0.10106562522624483,LAMP2,broad,Excitatory_neurons,sALS_vs_c9ALS
296.05973901330066,-0.14356315525368007,0.24563289151715811,-0.5844622614136015,0.5589093483353699,0.7107508418977643,RAB9A,broad,Excitatory_neurons,sALS_vs_c9ALS
407.3261562004402,1.2874435275172413,0.3047158027721331,4.22506320907811,2.38873720490506e-05,0.00147294340218657,SLC25A5,broad,Excitatory_neurons,sALS_vs_c9ALS
2615.325029682537,-0.19181297135781114,0.23448143466929847,-0.8180305260769795,0.41333975688111646,0.5899699426581305,BNIP3L,broad,Excitatory_neurons,sALS_vs_c9ALS
4042.838040959503,-0.2659979189799792,0.19067260490768015,-1.3950505323445395,0.1630006018339848,0.32700554942819327,RB1CC1,broad,Excitatory_neurons,sALS_vs_c9ALS
1484.0759586544887,-0.3957574661491448,0.20215369463674027,-1.957705828034954,0.05026454098943041,0.15425966110686448,C9orf72,broad,Excitatory_neurons,sALS_vs_c9ALS
4487.329912742873,-0.25950927291373854,0.11732524426230213,-2.2118792468358976,0.026975009568092855,0.1041219332428134,UVRAG,broad,Excitatory_neurons,sALS_vs_c9ALS
0.0,,,,,,CTSD,broad,Excitatory_neurons,sALS_vs_c9ALS
1041.6379777055495,0.5080689167718103,0.3036867769453232,1.6730030918115504,0.09432668738188794,0.2313881124519587,NDUFV1,broad,Excitatory_neurons,sALS_vs_c9ALS
898.6945990053366,-0.01940006408656835,0.12820953089344855,-0.15131530356109965,0.8797269977832797,0.9307966919110271,ATG13,broad,Excitatory_neurons,sALS_vs_c9ALS
284.0521746300763,0.08597095905008695,0.14545889686958416,0.5910326621489985,0.5544985365275277,0.7072656202257164,VPS11,broad,Excitatory_neurons,sALS_vs_c9ALS
436.37445151440943,0.22147184235393846,0.22569210139193888,0.9813008119824651,0.3264444224536762,0.509888956744138,TFAM,broad,Excitatory_neurons,sALS_vs_c9ALS
565.9756840173114,0.6414144490443516,0.23022756270265649,2.786001995220491,0.005336254325651855,0.038483441437035186,PRDX3,broad,Excitatory_neurons,sALS_vs_c9ALS
556.0996533887196,-0.16115078044696374,0.16835666061623894,-0.9571987223855628,0.3384669618103442,0.5215068227261617,TIMM23,broad,Excitatory_neurons,sALS_vs_c9ALS
1251.1346401717599,0.4958529442653264,0.23191360160518995,2.138093414242547,0.03250916234455026,0.1172997317351989,BNIP3,broad,Excitatory_neurons,sALS_vs_c9ALS
4870.370908662029,-0.19451482994866537,0.16285097996437256,-1.1944345068799709,0.23230804545902384,0.4098878091139462,MICU1,broad,Excitatory_neurons,sALS_vs_c9ALS
1557.6381015169354,-0.3415131505941912,0.16737460133976478,-2.0404120330116933,0.04130930441563142,0.1362065563816376,MCU,broad,Excitatory_neurons,sALS_vs_c9ALS
1991.8610331681093,0.08928214349615003,0.19472330174974628,0.4585077527644498,0.6465876938980921,0.7784795932806318,OPTN,broad,Excitatory_neurons,sALS_vs_c9ALS
1313.634726654625,0.733164101794953,0.2576656524328792,2.845408749177149,0.004435446578120238,0.034439846363701815,GABARAPL1,broad,Excitatory_neurons,sALS_vs_c9ALS
257.8887125546267,0.7465997954717843,0.2578856040550003,2.8950813218428206,0.0037906031720411075,0.03148299760363916,PHB2,broad,Excitatory_neurons,sALS_vs_c9ALS
1209.55360854427,-0.206317708434355,0.13848907234336708,-1.4897760880570774,0.1362831204583306,0.29126245368551146,TBK1,broad,Excitatory_neurons,sALS_vs_c9ALS
799.0597908179795,0.29885538320716687,0.19407507450434652,1.5398957541066083,0.12358576592883279,0.2740082520015164,ULK1,broad,Excitatory_neurons,sALS_vs_c9ALS
3930.219483154091,-0.04227798230598028,0.13315532178568595,-0.317508769000062,0.7508575867446242,0.850619995247233,DNM1L,broad,Excitatory_neurons,sALS_vs_c9ALS
129.01822096123212,0.8772678730923552,0.27850077640206267,3.1499656281958495,0.0016328967234621903,0.019001684328111678,ATG101,broad,Excitatory_neurons,sALS_vs_c9ALS
3935.1208202099115,-0.24386587922317218,0.13186579690775702,-1.8493489967968089,0.06440743503705709,0.17989879074247056,MICU2,broad,Excitatory_neurons,sALS_vs_c9ALS
716.7418333311275,0.2989154240324615,0.16979838571229808,1.760413815352379,0.07833766860168133,0.20475120307266642,LAMP1,broad,Excitatory_neurons,sALS_vs_c9ALS
907.2030309279171,0.013194385721535005,0.2140816229025876,0.06163250045772857,0.9508554945095683,0.9706420828346229,ATG14,broad,Excitatory_neurons,sALS_vs_c9ALS
370.31132895205167,0.06691938587959231,0.15424372449373516,0.43385483655323914,0.6643938579005899,0.7911217188047096,POLG,broad,Excitatory_neurons,sALS_vs_c9ALS
758.621108737565,-0.02151557404095343,0.14856051669996279,-0.14482700059805875,0.8848474635773547,0.9334770732841149,CLPX,broad,Excitatory_neurons,sALS_vs_c9ALS
708.7732433382448,0.5953884466898158,0.24325917961325194,2.4475477046185885,0.014383208341429542,0.07006626135254371,RHOT2,broad,Excitatory_neurons,sALS_vs_c9ALS
1068.7722321071194,0.6760987727627288,0.229891290158157,2.94094992593063,0.003272074238865244,0.02876893137427822,MAP1LC3B,broad,Excitatory_neurons,sALS_vs_c9ALS
634.3711291785532,0.04536475608950935,0.24720043472740644,0.1835140627464272,0.8543946856673006,0.9152599935024828,DNAJA3,broad,Excitatory_neurons,sALS_vs_c9ALS
1089.1772017219841,1.2736746833542596,0.3178096246610997,4.007665547298823,6.132187618624468e-05,0.002554113993983682,GABARAPL2,broad,Excitatory_neurons,sALS_vs_c9ALS
0.0,,,,,,ATP6V0C,broad,Excitatory_neurons,sALS_vs_c9ALS
2064.414888858885,0.025917371040338852,0.14908553490826565,0.17384229165013335,0.8619894064727115,0.9198248246669457,SPG7,broad,Excitatory_neurons,sALS_vs_c9ALS
1379.7429247972696,1.279619420751982,0.3652563709253127,3.5033459307233756,0.0004594523587587533,0.00877371178166045,COX4I1,broad,Excitatory_neurons,sALS_vs_c9ALS
